antecedents,consequents,support,confidence,lift
Chocolate Bar,Chocolate,0.019955043082832434,0.10092218312303429,0.8129264126543492
Chocolate,Chocolate Bar,0.019955043082832434,0.1607375215805006,0.8129264126543492
Chocolate,Shaped Chocolates,0.013325534325313658,0.10733694496653427,0.9659641722968401
Shaped Chocolates,Chocolate,0.013325534325313658,0.11992132568127399,0.9659641722968402
Shaped Chocolates,Chocolate Bar,0.018578250692355528,0.167192429022082,0.8455719623611279
