antecedents,consequents,support,confidence,lift
Buttermilk,Lassi,0.026798555568201807,0.10700121185413682,0.9734482273029011
Lassi,Buttermilk,0.026798555568201807,0.243801037017281,0.9734482273029011
Flavoured Milk,Milkshake,0.011560972749628372,0.18438350889738442,1.9665562108614771
Milkshake,Flavoured Milk,0.011560972749628372,0.1233044261948335,1.9665562108614771
