antecedents,consequents,support,confidence,lift
Flavoured Instant Noodles,Noodles,0.01048107478937774,0.21360883617308357,0.5687688825882936
Instant Pasta,Noodles,0.015918300734098636,0.29013203126096165,0.7725245555369149
