antecedents,consequents,support,confidence,lift
Mayonnaise,Tomato Ketchup,0.015000210127569172,0.14227591989333774,0.7058021772069198
Sauce,Tomato Ketchup,0.012814883408182223,0.11165404040404041,0.5538932018165872
