antecedents,consequents,support,confidence,lift
Mango Drink,Juice,0.020494232794556314,0.15835316284018094,0.8426707389222314
Juice,Mango Drink,0.020494232794556314,0.10905933284113029,0.8426707389222314
Juice,Soft Drink,0.0315441017264829,0.16786081839944517,0.3504261318579991
Mango Drink,Soft Drink,0.02770665556739758,0.21408152160671795,0.44691644085994037
Soda Water,Soft Drink,0.015881624613470056,0.29925829099947515,0.6247314074916256
