antecedents,consequents,support,confidence,lift
Rolling Paper,Cigarette,0.017173215909634807,0.134160933293449,0.17539291797339596
Magic Coal,Hookah Flavor,0.01380366629971761,0.45331656711725876,9.80652623398311
Hookah Flavor,Magic Coal,0.01380366629971761,0.2986125491820253,9.80652623398311
Roach,Rolling Paper,0.011496673527018619,0.6570021881838074,5.132645347638457
